id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,sticky,other_data,layergroup,Custom Field: GIS_ID,Custom Field: DESCRIPTION_BIKE,Custom Field: ASSET_CLASS,Custom Field: ASSET_TYPE,Custom Field: MODEL_NO,Custom Field: MODEL_DESCR,Custom Field: DIVISION,Custom Field: COMPANY,Custom Field: CONDITION_RATING,Custom Field: EVALUATION_DATE,Custom Field: EASTING,Custom Field: NORTHING,Custom Field: UploadDate
1617598,21,"-37.7996706971808, 144.94856414210085","Curzon Street between O'Shanassy Street and Harris Street approximately 28m West of 142 Curzon Street, North Melbourne, 3051",,,,-37.7996707,144.94856414210085,,,0,Bicycle Rails,1,1,,,,,,1617598,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.83,30/4/2021,319390.87,5814429.38,14/8/2021
1584856,21,"-37.800668105473186, 144.9481599350945","Arden Street between Curzon Street and Abbotsford Street approximately 28m North of 77 Arden Street, North Melbourne, 3051",,,,-37.80066811,144.9481599350945,,,0,Bicycle Rails,1,1,,,,,,1584856,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.09,30/4/2021,319357.71,5814317.92,14/8/2021
1569891,21,"-37.801883178872764, 144.94653761403137","Provost Street between Curzon Street and Abbotsford Street approximately 5m SW of 48 Provost Street, North Melbourne, 3051",,,,-37.80188318,144.94653761403137,,,0,Bicycle Rails,1,1,,,,,,1569891,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.25,30/4/2021,319217.83,5814179.95,14/8/2021
1569875,21,"-37.802123011532046, 144.94778518919523","Provost Street between Curzon Street and Abbotsford Street approximately 7m NW of 1-3 Provost Street, North Melbourne, 3051",,,,-37.80212301,144.94778518919523,,,0,Bicycle Rails,1,1,,,,,,1569875,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.25,30/4/2021,319328.26,5814155.75,14/8/2021
1580836,21,"-37.7953295557254, 144.94247914000968","Kipling Street between Canning Street and Erskine Street approximately 3m SW of 8 Kipling Street, North Melbourne, 3051",,,,-37.79532956,144.94247914000968,,,0,Bicycle Rails,1,1,,,,,,1580836,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.42,30/4/2021,318844.48,5814899.32,14/8/2021
1755818,21,"-37.80556071255438, 144.95623575806783","Peel Street between Victoria Street and Princess Street approximately 10m SW of Ground, 110 Peel Street, North Melbourne, 3051",,,,-37.80556071,144.95623575806783,,,0,Bicycle Rails,1,1,,,,,,1755818,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320080.65,5813790.59,14/8/2021
1785427,21,"-37.80352091145264, 144.943533659347","Dryburgh Street between Victoria Street and Queensberry Street approximately 5m NW of Lucy Guerin Association Inc, 130 Dryburgh Street, North Melbourne, 3051",,,,-37.80352091,144.9435337,,,0,Bicycle Rails,1,1,,,,,,1785427,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,5.0,30/4/2021,318957.34,5813992.4,14/8/2021
1584042,21,"-37.79943502261597, 144.94068401887324","North Melbourne Recreation Reserve approximately 72m North of Champion Parts, 205-213 Arden Street, North Melbourne, 3051",,,,-37.79943502,144.94068401887324,,,0,Bicycle Rails,1,1,,,,,,1584042,Bicycle Rails - Stainless Steel Bicycle Hoop - North Melbourne Recreation Reserve,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Parks and City Greening,City of Melbourne,4.0,9/4/2019,318696.45,5814440.27,14/8/2021
1785443,21,"-37.798564791453096, 144.95328338164603","Flemington Road between Villiers Street and Harcourt Street approximately 6m NE of Fitin2it Personal Training, 85 Flemington Road, North Melbourne, 3051",,,,-37.79856479,144.95328338164603,,,0,Bicycle Rails,1,1,,,,,,1785443,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,5.0,30/4/2021,319803.71,5814561.21,14/8/2021
1755829,21,"-37.8036942663128, 144.952665313141","Chetwynd Street between Victoria Street and Queensberry Street approximately 2m West of Peter Jones Special Events, 172-174 Chetwynd Street, North Melbourne, 3051",,,,-37.80369427,144.9526653,,,0,Bicycle Rails,1,1,,,,,,1755829,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,319761.76,5813990.82,14/8/2021
1378376,21,"-37.80255510562702, 144.9495688732055","Errol Street between Queensberry Street and Arden Street approximately 2m East of Stranger Than Paradise Gifts, 101 Errol Street, North Melbourne, 3051",,,,-37.80255511,144.9495688732055,,,0,Bicycle Rails,1,1,,,,,,1378376,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.04,30/4/2021,319486.36,5814111.25,14/8/2021
1550797,21,"-37.80114062963416, 144.95652694683818","Flemington Road between Elizabeth Street and Blackwood Street approximately 10m North of 1 Flemington Road, North Melbourne, 3051",,,,-37.80114063,144.95652694683818,,,0,Bicycle Rails,1,1,,,,,,1550797,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.0,30/4/2021,320095.56,5814281.63,14/8/2021
1580839,21,"-37.795685411871396, 144.94240589669377","Kipling Street between Canning Street and Erskine Street approximately 9m NW of 44 Canning Street, North Melbourne, 3051",,,,-37.79568541,144.94240589669377,,,0,Bicycle Rails,1,1,,,,,,1580839,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.42,30/4/2021,318838.9,5814859.69,14/8/2021
1073862,21,"-37.8056151295051, 144.9545948247277","Victoria Street between Capel Street and Howard Street approximately 3m SW of Mini Hair, 344 Victoria Street, North Melbourne, 3051",,,,-37.80561513,144.9545948247277,,,0,Bicycle Rails,1,1,,,,,,1073862,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.03,30/4/2021,319936.31,5813781.39,14/8/2021
1378368,21,"-37.80111999000233, 144.95650082570558","Flemington Road between Elizabeth Street and Blackwood Street approximately 12m North of 1 Flemington Road, North Melbourne, 3051",,,,-37.80111999,144.95650082570558,,,0,Bicycle Rails,1,1,,,,,,1378368,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.0,30/4/2021,320093.21,5814283.87,14/8/2021
1074315,21,"-37.805387953848346, 144.95255231969134","Victoria Street between Howard Street and Chetwynd Street approximately 3m South of City Peugeot, 406-416 Victoria Street, North Melbourne, 3051",,,,-37.80538795,144.95255231969134,,,0,Bicycle Rails,1,1,,,,,,1074315,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.03,30/4/2021,319755.93,5813802.66,14/8/2021
1584046,21,"-37.79933202939001, 144.9405970443934","North Melbourne Recreation Reserve approximately 83m North of Champion Parts, 205-213 Arden Street, North Melbourne, 3051",,,,-37.79933203,144.9405970443934,,,0,Bicycle Rails,1,1,,,,,,1584046,Bicycle Rails - Stainless Steel Bicycle Hoop - North Melbourne Recreation Reserve,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Parks and City Greening,City of Melbourne,4.0,9/4/2019,318688.54,5814451.53,14/8/2021
1313639,21,"-37.805326335226724, 144.95199906559287","Victoria Street between Chetwynd Street and Leveson Street approximately 4m SW of Heartland Records, Ground, 420 Victoria Street, North Melbourne, 3051",,,,-37.80532634,144.95199906559287,,,0,Bicycle Rails,1,1,,,,,,1313639,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.03,30/4/2021,319707.07,5813808.43,14/8/2021
1545554,21,"-37.80176088897744, 144.9542938809104","Blackwood Street between Flemington Road and Courtney Street approximately 31m East of Metropolitan Hotel, Metropolitan Hotel, 42 Courtney Street, North Melbourne, 3051",,,,-37.80176089,144.9542938809104,,,0,Bicycle Rails,1,1,,,,,,1545554,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.12,30/4/2021,319900.45,5814208.5,14/8/2021
1558679,21,"-37.79071054469811, 144.94262159121885","Melrose Street between Alfred Street and Flemington Road approximately 7m SE of 181 Melrose Street, North Melbourne, 3051",,,,-37.79071054,144.94262159121885,,,0,Bicycle Rails,1,1,,,,,,1558679,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.41,30/4/2021,318845.74,5815412.15,14/8/2021
1551688,21,"-37.79444547082518, 144.93946719603403","Caytre Crescent between Buncle Street and Pampas Street approximately 3m SE of 31 Caytre Crescent, North Melbourne, 3051",,,,-37.79444547,144.93946719603403,,,0,Bicycle Rails,1,1,,,,,,1551688,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318577.1,5814991.58,14/8/2021
1647833,21,"-37.798036963322154, 144.95122019419782","Murphy Street between Flemington Road and Errol Street approximately 23m South of 1 Murphy Street, North Melbourne, 3051",,,,-37.79803696,144.95122019419782,,,0,Bicycle Rails,1,1,,,,,,1647833,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.13,30/4/2021,319620.76,5814615.8,14/8/2021
1647826,21,"-37.798755499789614, 144.95172435582492","Harcourt Street between Courtney Street and Flemington Road approximately 27m NW of 66 Harcourt Street, North Melbourne, 3051",,,,-37.7987555,144.95172435582492,,,0,Bicycle Rails,1,1,,,,,,1647826,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.13,30/4/2021,319666.9,5814537.04,14/8/2021
1580853,21,"-37.794965768399095, 144.94253170666906","Kipling Street between Canning Street and Erskine Street approximately 3m SW of 26 Kipling Street, North Melbourne, 3051",,,,-37.79496577,144.94253170666906,,,0,Bicycle Rails,1,1,,,,,,1580853,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.42,30/4/2021,318848.22,5814939.79,14/8/2021
1755836,21,"-37.80134135213062, 144.95481563477557","Blackwood Street between Flemington Road and Courtney Street approximately 3m East of Port Phillip Sea Pilots Pty Ltd, 9-11 Blackwood Street, North Melbourne, 3051",,,,-37.80134135,144.95481563477557,,,0,Bicycle Rails,1,1,,,,,,1755836,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,319945.37,5814256.06,14/8/2021
1551650,21,"-37.7938590171944, 144.94028808476102","North Melbourne Community Centre approximately 6m NW of 31 Mark Street, North Melbourne, 3051",,,,-37.79385902,144.94028808476102,,,0,Bicycle Rails,1,1,,,,,,1551650,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318647.95,5815058.25,14/8/2021
1551705,21,"-37.795004867894555, 144.93991749548397","Caytre Crescent between Buncle Street and Pampas Street approximately 5m NW of 1 Caytre Crescent, North Melbourne, 3051",,,,-37.79500487,144.93991749548397,,,0,Bicycle Rails,1,1,,,,,,1551705,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318618.12,5814930.38,14/8/2021
1785428,21,"-37.803548418529886, 144.94352971612687","Dryburgh Street between Victoria Street and Queensberry Street approximately 3m NW of Lucy Guerin Association Inc, 130 Dryburgh Street, North Melbourne, 3051",,,,-37.80354842,144.94352971612687,,,0,Bicycle Rails,1,1,,,,,,1785428,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,5.0,30/4/2021,318957.06,5813989.34,14/8/2021
1073863,21,"-37.80561832147936, 144.95461256892224","Victoria Street between Capel Street and Howard Street approximately 3m South of Mini Hair, 344 Victoria Street, North Melbourne, 3051",,,,-37.80561832,144.95461256892224,,,0,Bicycle Rails,1,1,,,,,,1073863,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.03,30/4/2021,319937.88,5813781.07,14/8/2021
1551710,21,"-37.79442053642203, 144.94078261810634","Pampas Street from Buncle Street approximately 4m SE of 8 Pampas Street, North Melbourne, 3051",,,,-37.79442054,144.94078261810634,,,0,Bicycle Rails,1,1,,,,,,1551710,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318692.87,5814996.9,14/8/2021
1545553,21,"-37.80182761239233, 144.95397436913973","Courtney Street between Blackwood Street and Wreckyn Street approximately 8m SE of Metropolitan Hotel, Metropolitan Hotel, 42 Courtney Street, North Melbourne, 3051",,,,-37.80182761,144.95397436913973,,,0,Bicycle Rails,1,1,,,,,,1545553,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.12,30/4/2021,319872.48,5814200.48,14/8/2021
1609830,21,"-37.80112231472673, 144.95133903132017","Intersection of Arden Street and Leveson Street approximately 17m NE of 23 Arden Street, North Melbourne, 3051",,,,-37.80112231,144.95133903132017,,,0,Bicycle Rails,1,1,,,,,,1609830,Bicycle Rails - Painted Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-003,Bicycle Rails - Painted Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,3.14,30/4/2021,319638.73,5814273.66,14/8/2021
1569888,21,"-37.80201362948012, 144.9467214007067","Provost Street between Curzon Street and Abbotsford Street approximately 3m North of 35 Provost Street, North Melbourne, 3051",,,,-37.80201363,144.9467214007067,,,0,Bicycle Rails,1,1,,,,,,1569888,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.25,30/4/2021,319234.33,5814165.83,14/8/2021
1533580,21,"-37.80410058610889, 144.94412942819133","Little Dryburgh Street South from Lothian Street approximately 7m SW of 15 Lothian Street, North Melbourne, 3051",,,,-37.80410059,144.94412942819133,,,0,Bicycle Rails,1,1,,,,,,1533580,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.45,30/4/2021,319011.21,5813929.23,14/8/2021
1772399,21,"-37.80475267930841, 144.94768399801978","Curzon Street between Victoria Street and Elm Street approximately 27m West of Brown Gouge Valet, 2-4 Curzon Street, North Melbourne, 3051",,,,-37.80475268,144.94768399801978,,,0,Bicycle Rails,1,1,,,,,,1772399,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,319325.76,5813863.75,14/8/2021
1519386,21,"-37.80102669686558, 144.94530770462205","Little Lothian Street North from Lothian Street approximately 5m NW of 62 Little Lothian Street North, North Melbourne, 3051",,,,-37.8010267,144.94530770462205,,,0,Bicycle Rails,1,1,,,,,,1519386,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,1.85,30/4/2021,319107.45,5814272.61,14/8/2021
1074066,21,"-37.799860136429594, 144.94320725832355","North Melbourne Recreation Centre Aquatic Centre approximately 32m West of North Melbourne Recreation Centre, Aquatic Centre, 1 Macaulay Road, North Melbourne, 3051",,,,-37.79986014,144.94320725832355,,,0,Bicycle Rails,1,1,,,,,,1074066,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,1.17,30/4/2021,318919.66,5814397.99,14/8/2021
1576606,21,"-37.798931254024765, 144.95361261636464","Villiers Street between Flemington Road and Courtney Street approximately 12m NE of IGA X-Press North Melbourne, 59 Villiers Street, North Melbourne, 3051",,,,-37.79893125,144.95361261636464,,,0,Bicycle Rails,1,1,,,,,,1576606,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.13,30/4/2021,319833.59,5814521.18,14/8/2021
1618894,21,"-37.79476195324232, 144.9447268846844","Erskine Street between Dryburgh Street and Melrose Street approximately 10m SW of 443 Dryburgh Street, North Melbourne, 3051",,,,-37.79476195,144.9447268846844,,,0,Bicycle Rails,1,1,,,,,,1618894,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.41,30/4/2021,319041.02,5814966.66,14/8/2021
1777872,21,"-37.79984602965538, 144.94737257342817","O'Shanassy Street between Curzon Street and Abbotsford Street approximately 90m East of 103 O'Shanassy Street, North Melbourne, 3051",,,,-37.79984603,144.94737257342817,,,0,Bicycle Rails,1,1,,,,,,1777872,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,319286.38,5814407.62,14/8/2021
1507355,21,"-37.80471288526791, 144.95370858103885","Howard Street between Victoria Street and Queensberry Street approximately 4m SE of Lingua Italia, Studio 9, Ground, 101 Howard Street, North Melbourne, 3051",,,,-37.80471289,144.95370858103885,,,0,Bicycle Rails,1,1,,,,,,1507355,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.44,30/4/2021,319856.09,5813879.8,14/8/2021
1545519,21,"-37.803263090419705, 144.95026891986612","Queensberry Street between Leveson Street and Errol Street approximately 14m West of 509-511 Queensberry Street, North Melbourne, 3051",,,,-37.80326309,144.95026891986612,,,0,Bicycle Rails,1,1,,,,,,1545519,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.14,30/4/2021,319549.72,5814034.04,14/8/2021
1580838,21,"-37.795687441421414, 144.94241890045626","Kipling Street between Canning Street and Erskine Street approximately 8m NW of 44 Canning Street, North Melbourne, 3051",,,,-37.79568744,144.94241890045626,,,0,Bicycle Rails,1,1,,,,,,1580838,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.42,30/4/2021,318840.05,5814859.49,14/8/2021
1510311,21,"-37.79605350805901, 144.93681014709927","Langford Street between Straker Street and Steel Street approximately 8m North of Swim Communications Pty Ltd, 126-134 Langford Street, North Melbourne, 3051",,,,-37.79605351,144.9368101470993,,,0,Bicycle Rails,1,1,,,,,,1510311,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.09,30/4/2021,318347.07,5814807.98,14/8/2021
1618234,21,"-37.80053705635505, 144.95572414893465","Flemington Road between Blackwood Street and Wreckyn Street approximately 9m East of Domino's Pizza, 23 Flemington Road, North Melbourne, 3051",,,,-37.80053706,144.95572414893465,,,0,Bicycle Rails,1,1,,,,,,1618234,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.0,30/4/2021,320023.41,5814347.06,14/8/2021
1569868,21,"-37.80204051058884, 144.94802575475393","Provost Street between Curzon Street and Abbotsford Street approximately 15m East of 2 Provost Street, North Melbourne, 3051",,,,-37.80204051,144.94802575475393,,,0,Bicycle Rails,1,1,,,,,,1569868,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.25,30/4/2021,319349.24,5814165.37,14/8/2021
1750476,21,"-37.79838387111034, 144.94398879921684","Intersection of Dryburgh Street and Haines Street approximately 31m NE of Unit G1, Ground, 108 Haines Street, North Melbourne, 3051",,,,-37.79838387,144.94398879921684,,,0,Bicycle Rails,1,1,,,,,,1750476,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.18,30/4/2021,318984.87,5814563.32,14/8/2021
1569896,21,"-37.80183306269048, 144.94609776178294","Provost Street between Curzon Street and Abbotsford Street approximately 5m South of 66 Provost Street, North Melbourne, 3051",,,,-37.80183306,144.94609776178294,,,0,Bicycle Rails,1,1,,,,,,1569896,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.25,30/4/2021,319178.98,5814184.66,14/8/2021
1552645,21,"-37.800948904814135, 144.9459625703103","Abbotsford Street between Baillie Street and Arden Street approximately 13m NW of 6 Mawby Lane, North Melbourne, 3051",,,,-37.8009489,144.9459625703103,,,0,Bicycle Rails,1,1,,,,,,1552645,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.05,30/4/2021,319164.92,5814282.51,14/8/2021
1442819,21,"-37.799332564401865, 144.95501425866223","Flemington Road between Wreckyn Street and Villiers Street approximately 72m East of 61-63 Flemington Road, North Melbourne, 3051",,,,-37.79933256,144.95501425866223,,,0,Bicycle Rails,1,1,,,,,,1442819,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.0,30/4/2021,319957.98,5814479.35,14/8/2021
1644021,21,"-37.80228021771921, 144.9492359745861","Purcell Street between Curzon Street and Errol Street approximately 3m NW of 3 Purcell Street, North Melbourne, 3051",,,,-37.80228022,144.9492359745861,,,0,Bicycle Rails,1,1,,,,,,1644021,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.25,30/4/2021,319456.38,5814141.11,14/8/2021
1566044,21,"-37.80486819153475, 144.95793106761795","O'Connell Street between Victoria Street and Queensberry Street approximately 14m NE of Animals Australia Federation, 37 O'Connell Street, North Melbourne, 3051",,,,-37.80486819,144.95793106761795,,,0,Bicycle Rails,1,1,,,,,,1566044,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.2,30/4/2021,320228.23,5813870.7,14/8/2021
1546792,21,"-37.799552785118316, 144.9507876223067","Errol Street Reserve approximately 26m NW of Hotham, 103 Courtney Street, North Melbourne, 3051",,,,-37.79955279,144.9507876223067,,,0,Bicycle Rails,1,1,,,,,,1546792,Bicycle Rails - Unspecified,Outdoor Furniture,Bicycle Rails,200101-000,,Parks and City Greening,City of Melbourne,4.0,19/9/2019,319586.36,5814446.76,14/8/2021
1643469,21,"-37.802205125320384, 144.95116566389254","Leveson Street between Queensberry Street and Arden Street approximately 26m West of 84-86 Leveson Street, North Melbourne, 3051",,,,-37.80220513,144.95116566389254,,,0,Bicycle Rails,1,1,,,,,,1643469,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.24,30/4/2021,319626.1,5814153.17,14/8/2021
1551671,21,"-37.794671384665214, 144.94030629137998","Buncle Street between Macaulay Road and Caytre Crescent approximately 6m East of 17 Buncle Street, North Melbourne, 3051",,,,-37.79467138,144.94030629137998,,,0,Bicycle Rails,1,1,,,,,,1551671,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318651.54,5814968.14,14/8/2021
