census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2023,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Degani @ Crown,"Shop 49, Level 1 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,60,144.95833415319856,-37.8231615915,"{'lon': 144.95833415319856, 'lat': -37.8231615915}"
2023,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Lucky Chan's,"Shop 30, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,140,144.95833415319856,-37.8231615915,"{'lon': 144.95833415319856, 'lat': -37.8231615915}"
2023,804,623557,110484,Melbourne Exhibition Centre 2 Clarendon Street SOUTH WHARF VIC 3006,Southbank,Melbourne Exhibition Centre,Melbourne Exhibition Centre 2 Clarendon Street SOUTH WHARF VIC 3006,7299,Other Administrative Services n.e.c.,Seats - Indoor,31,144.95231929429832,-37.8254299844,"{'lon': 144.95231929429832, 'lat': -37.8254299844}"
2023,808,108046,108046,63-85 Queens Bridge Street SOUTHBANK VIC 3006,Southbank,My Goodness Pizza,"Suite 10, 186-188 City Road SOUTHBANK VIC 3006",4512,Takeaway Food Services,Seats - Indoor,25,144.9611935358708,-37.8238626398,"{'lon': 144.9611935358708, 'lat': -37.8238626398}"
2023,810,110366,110366,The Summit Concierge Apartments 157-165 City Road SOUTHBANK VIC 3006,Southbank,Mr Summit,Ground 165 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,19,144.96267822968662,-37.8242501325,"{'lon': 144.96267822968662, 'lat': -37.8242501325}"
2023,811,110364,110364,141-155 City Road SOUTHBANK VIC 3006,Southbank,Rozas Kitchen,147 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,35,144.9632527095527,-37.8237639875,"{'lon': 144.9632527095527, 'lat': -37.8237639875}"
2023,812,110361,110361,89-91 City Road SOUTHBANK VIC 3006,Southbank,Paris By Night,"Suite 22, Level 1 89-91 City Road SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,50,144.96511312745,-37.82255516005411,"{'lon': 144.96511312745, 'lat': -37.82255516005411}"
2023,815,110389,110389,256-258 City Road SOUTHBANK VIC 3006,Southbank,Au79 Southbank,258 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,40,144.95949664282836,-37.8259159307,"{'lon': 144.95949664282836, 'lat': -37.8259159307}"
2023,852,101100,101100,Royal Botanic Gardens Victoria Birdwood Avenue MELBOURNE VIC 3004,Melbourne (Remainder),The Terrace,Cafe Royal Botanic Gardens Alexandra Avenue MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,200,144.98128178284256,-37.829521399049995,"{'lon': 144.98128178284256, 'lat': -37.829521399049995}"
2023,906,108505,108505,367-377 Royal Parade PARKVILLE VIC 3052,Parkville,Parkside,Part Ground 369 Royal Parade PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Outdoor,48,144.9585629265807,-37.7849285715,"{'lon': 144.9585629265807, 'lat': -37.7849285715}"
2023,906,108505,108505,367-377 Royal Parade PARKVILLE VIC 3052,Parkville,Mornin Vietnam,"Shop 1, Ground 369 Royal Parade PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,35,144.9585629265807,-37.7849285715,"{'lon': 144.9585629265807, 'lat': -37.7849285715}"
2023,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,The Loft @ VCCC,Part Level 7 305 Grattan Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,100,144.95667136729958,-37.80018542705,"{'lon': 144.95667136729958, 'lat': -37.80018542705}"
2023,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,Super 8,303 Grattan Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.95667136729958,-37.80018542705,"{'lon': 144.95667136729958, 'lat': -37.80018542705}"
2023,928,608380,608380,131 Oak Street PARKVILLE VIC 3052,Parkville,Shesh Besh Cafe & Milkbar,2 Garrard Street PARKVILLE VIC 3052,4111,Convenience Store,Seats - Indoor,2,144.9421543182,-37.7796477920927,"{'lon': 144.9421543182, 'lat': -37.7796477920927}"
2023,931,103908,103908,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,The Farmacy Restaurant,Tenancy 18.02 Ground 48 Flemington Road PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,86,144.9495225654,-37.79363102715632,"{'lon': 144.9495225654, 'lat': -37.79363102715632}"
2023,1101,108845,108845,Grand Central Apartments 33-71 Spencer Street DOCKLANDS VIC 3008,Docklands,Gaylord Indian Restaurant,Restaurant 33 Spencer Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,50,144.95420016165,-37.82017729951458,"{'lon': 144.95420016165, 'lat': -37.82017729951458}"
2023,1101,110843,110843,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,Docklands,Schnitz,"Shop 208A, Level 1 201 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,50,144.95056413125002,-37.81450895670129,"{'lon': 144.95056413125002, 'lat': -37.81450895670129}"
2023,1103,573401,573401,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,Docklands,Story Coffee & Foodstore,Shop 3 Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,16,144.94936462705,-37.81714506189191,"{'lon': 144.94936462705, 'lat': -37.81714506189191}"
2023,1103,573401,573401,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,Docklands,Ichimaki,Shop 1B Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,60,144.94936462705,-37.81714506189191,"{'lon': 144.94936462705, 'lat': -37.81714506189191}"
2023,1103,599505,573403,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,Docklands,Teej,760 Bourke Street DOCKLANDS VIC 3008,4512,Takeaway Food Services,Seats - Indoor,3,144.94735092230562,-37.81812971735,"{'lon': 144.94735092230562, 'lat': -37.81812971735}"
2023,1104,576024,576023,Site One 747-757 Bourke Street DOCKLANDS VIC 3008,Docklands,The Nixon Hotel,749 Bourke Street DOCKLANDS VIC 3008,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,144.94799200433602,-37.8193808719,"{'lon': 144.94799200433602, 'lat': -37.8193808719}"
2023,1104,598658,576023,The Podium Building 2-24 Waterview Walk DOCKLANDS VIC 3008,Docklands,Kebab & Gozleme Cafe,"Unit 3, 22 Waterview Walk DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,30,144.94799200433602,-37.8193808719,"{'lon': 144.94799200433602, 'lat': -37.8193808719}"
2023,1105,605910,605910,695-703 Collins Street DOCKLANDS VIC 3008,Docklands,Peddler Espresso,"Shop 8, 699 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,20,144.95146863960002,-37.8202011825,"{'lon': 144.95146863960002, 'lat': -37.8202011825}"
2023,1105,609488,609488,731-735 Bourke Street DOCKLANDS VIC 3008,Docklands,Platform 28,82 Village Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,370,144.949828501,-37.819220422909794,"{'lon': 144.949828501, 'lat': -37.819220422909794}"
2023,1105,692621,692621,697 Collins Street DOCKLANDS VIC 3008,Docklands,Sushi Sushi,"Shop 2, Ground 697 Collins Street DOCKLANDS VIC 3008",4512,Takeaway Food Services,Seats - Indoor,4,144.9517684753,-37.8207872174097,"{'lon': 144.9517684753, 'lat': -37.8207872174097}"
2023,1108,573414,573414,National@Docklands 788-812 Bourke Street DOCKLANDS VIC 3008,Docklands,The Harbour Kitchen,"Tenancy 1, 800 Bourke Street DOCKLANDS VIC 3008",4513,Catering Services,Seats - Indoor,200,144.94507997263105,-37.8188510467,"{'lon': 144.94507997263105, 'lat': -37.8188510467}"
2023,1108,604118,604118,The Merchant 834-846 Bourke Street DOCKLANDS VIC 3008,Docklands,Subway Vic Harbour,836 Bourke Street DOCKLANDS VIC 3008,4512,Takeaway Food Services,Seats - Indoor,10,144.94311881865883,-37.8197707872,"{'lon': 144.94311881865883, 'lat': -37.8197707872}"
2023,1108,609480,609480,829-843 Bourke Street DOCKLANDS VIC 3008,Docklands,Tap 831,829-831A Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,118,144.94345992296786,-37.82044557405,"{'lon': 144.94345992296786, 'lat': -37.82044557405}"
2023,1108,622439,622439,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,Docklands,Le-Nguyen Pho & Bakery Cafe,818-822 Collins Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,91,144.94501937605,-37.821012438852904,"{'lon': 144.94501937605, 'lat': -37.821012438852904}"
2023,1108,622439,622439,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,Docklands,Chia Chia,2-4 Import Lane DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,44,144.94501937605,-37.821012438852904,"{'lon': 144.94501937605, 'lat': -37.821012438852904}"
2023,1108,622439,622439,Lifestyle Working 818-838 Collins Street DOCKLANDS VIC 3008,Docklands,O-Bento,"Shop 8, 838 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,78,144.94501937605,-37.821012438852904,"{'lon': 144.94501937605, 'lat': -37.821012438852904}"
2023,1108,623575,623575,Concavo 1-13 Waterside Place DOCKLANDS VIC 3008,Docklands,Saluministi,892 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9413874296844,-37.8200623134,"{'lon': 144.9413874296844, 'lat': -37.8200623134}"
2023,1108,623575,623575,Concavo 1-13 Waterside Place DOCKLANDS VIC 3008,Docklands,Saluministi,892 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,44,144.9413874296844,-37.8200623134,"{'lon': 144.9413874296844, 'lat': -37.8200623134}"
2023,1109,573925,573925,55 Newquay Promenade DOCKLANDS VIC 3008,Docklands,All Smiles,55B Newquay Promenade DOCKLANDS VIC 3008,4513,Catering Services,Seats - Indoor,150,144.94141627644387,-37.8153462052,"{'lon': 144.94141627644387, 'lat': -37.8153462052}"
2023,1110,620307,593737,SE Building 420-430 Docklands Drive DOCKLANDS VIC 3008,Docklands,Archer's,Ground 428 Docklands Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,48,144.93799833512347,-37.8132875139,"{'lon': 144.93799833512347, 'lat': -37.8132875139}"
2023,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Gold Leaf Harbour View Restaurant Pty Ltd,Level 1 10-12 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,260,144.93799833512347,-37.8132875139,"{'lon': 144.93799833512347, 'lat': -37.8132875139}"
2023,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Hana Sushi,Shop G05 8 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,10,144.93799833512347,-37.8132875139,"{'lon': 144.93799833512347, 'lat': -37.8132875139}"
2023,1110,620312,593737,NW Building 23-37 Star Crescent DOCKLANDS VIC 3008,Docklands,Hana Sushi,Shop G05 8 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,144.93799833512347,-37.8132875139,"{'lon': 144.93799833512347, 'lat': -37.8132875139}"
2023,1110,620314,593737,CC Building 3-5 Star Circus DOCKLANDS VIC 3008,Docklands,Krabby's Crab Boil,Level 1 3-5 Star Circus DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,100,144.93799833512347,-37.8132875139,"{'lon': 144.93799833512347, 'lat': -37.8132875139}"
2023,1110,620301,620301,120 Pearl River Road DOCKLANDS VIC 3008,Docklands,Carl's Jr Docklands,"Shop 14, Ground 120 Pearl River Road DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,48,144.93658920046647,-37.8118595645,"{'lon': 144.93658920046647, 'lat': -37.8118595645}"
2023,1110,620318,620318,3-43 Waterfront Way DOCKLANDS VIC 3008,Docklands,Melbourne Marriott Hotel Docklands,15 Waterfront Way DOCKLANDS VIC 3008,4400,Accommodation,Seats - Indoor,150,144.9391383741,-37.81372142742242,"{'lon': 144.9391383741, 'lat': -37.81372142742242}"
2023,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,Mr Tucker,17-19 Melrose Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,28,144.9414035519,-37.79501732002552,"{'lon': 144.9414035519, 'lat': -37.79501732002552}"
2023,2530,616160,616160,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,Kensington,The Quiet Man Irishman Pub,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,144.93236542065733,-37.788610998349995,"{'lon': 144.93236542065733, 'lat': -37.788610998349995}"
2023,52,612820,636824,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),Abacus CBD,"Tenancy 1, Foyer 181 William Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.9573920138448,-37.815318936249994,"{'lon': 144.9573920138448, 'lat': -37.815318936249994}"
2023,4,104034,104034,Flinders Street Railway Station 207-361 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Green Light Diner @ Clocks,"Part Shop 17, Flinders Street Station Concourse MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,78,144.96577579893395,-37.8186817777,"{'lon': 144.96577579893395, 'lat': -37.8186817777}"
2023,6,110655,110655,Federation Square Vaults 1-19 Princes Walk MELBOURNE VIC 3000,Melbourne (CBD),Riverland Bar,"Vault 1-12 & 13A-13B, 1-13B Princes Walk MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Outdoor,285,144.96865384918814,-37.81867874765,"{'lon': 144.96865384918814, 'lat': -37.81867874765}"
2023,6,578325,573333,Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mama's Canteen,"Tenancy 26, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,75,144.96994164279243,-37.817777826050005,"{'lon': 144.96994164279243, 'lat': -37.817777826050005}"
2023,11,102595,102595,9-27 Downie Street MELBOURNE VIC 3000,Melbourne (CBD),Hyatt Centric Melbourne,9-27 Downie Street MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,94,144.95552139659998,-37.820248546849186,"{'lon': 144.95552139659998, 'lat': -37.820248546849186}"
2023,12,110091,110091,15-33 William Street MELBOURNE VIC 3000,Melbourne (CBD),Sergy Girl,Part Ground 15-33 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,22,144.9591980656,-37.81929390624698,"{'lon': 144.9591980656, 'lat': -37.81929390624698}"
2023,15,103328,103328,River View House 274-282 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Hub Elizabeth Street,Part 26 Elizabeth Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,6,144.96508581705,-37.817659955044626,"{'lon': 144.96508581705, 'lat': -37.817659955044626}"
2023,15,103942,103942,253-265 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Journal Canteen,Part Ground & Mezzanine 253-265 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,35,144.9659026789,-37.817063086367355,"{'lon': 144.9659026789, 'lat': -37.817063086367355}"
2023,18,104033,104033,26-30 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Felt Restaurant,Part Ground 26 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9735897283,-37.81528521061472,"{'lon': 144.9735897283, 'lat': -37.81528521061472}"
2023,21,579252,579252,559-587 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Benny's Bakery Cafe,"Tenancy 3, 567 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,6,144.95572468102446,-37.8190200855,"{'lon': 144.95572468102446, 'lat': -37.8190200855}"
2023,24,103174,103174,55-57 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Breadtop,Ground 55 Elizabeth Street MELBOURNE VIC 3000,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,12,144.96412997115252,-37.8169723947,"{'lon': 144.96412997115252, 'lat': -37.8169723947}"
2023,25,101788,101788,258-260 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cafe Vicolino,Shop 17 & 19 Centre Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96547439875002,-37.81664451891887,"{'lon': 144.96547439875002, 'lat': -37.81664451891887}"
2023,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Cafe Issus,8-10 Centre Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96559654045,-37.81660289619204,"{'lon': 144.96559654045, 'lat': -37.81660289619204}"
2023,26,102073,102073,141-165 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Liminal Melbourne,Lobby 161 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,112,144.96876152725,-37.81545151804356,"{'lon': 144.96876152725, 'lat': -37.81545151804356}"
2023,26,102073,102073,141-165 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Hazel Melbourne,Level 1 164 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,144.96876152725,-37.81545151804356,"{'lon': 144.96876152725, 'lat': -37.81545151804356}"
2023,28,102057,102057,1-9 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Howitt House,Kiosk Lobby 1 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.97371404676704,-37.81372275735,"{'lon': 144.97371404676704, 'lat': -37.81372275735}"
2023,31,102110,102110,582-606 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Eurasia,"Shop 1-3, 600 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,36,144.95494362628986,-37.81850408955,"{'lon': 144.95494362628986, 'lat': -37.81850408955}"
2023,33,100729,100729,Metro Apartments Banks Place 18-20 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),Curry Vault,18 Bank Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.96052281087566,-37.81642901245,"{'lon': 144.96052281087566, 'lat': -37.81642901245}"
2023,33,102123,102123,446-452 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Kenny's Bakery Cafe,"Part Shop 3, Ground 446 Collins Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,4,144.9594432475203,-37.8173045178,"{'lon': 144.9594432475203, 'lat': -37.8173045178}"
2023,34,102135,102135,344-350 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Espresso Lounge On Collins,Part Ground 350 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.96268877625,-37.81601648208985,"{'lon': 144.96268877625, 'lat': -37.81601648208985}"
2023,34,103176,103176,97-103 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Decennium Australia,12 Equitable Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,35,144.96349601874448,-37.81591920735,"{'lon': 144.96349601874448, 'lat': -37.81591920735}"
2023,34,105929,105929,335-349 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Momo Central,347 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.96330054055,-37.815577516659154,"{'lon': 144.96330054055, 'lat': -37.815577516659154}"
2023,34,105929,105929,335-349 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Industry Beans Lt Collins,345 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,8,144.96330054055,-37.815577516659154,"{'lon': 144.96330054055, 'lat': -37.815577516659154}"
2023,35,102141,102141,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Tea Rooms 1892,"Shop 1-2, 282-284 Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,24,144.96434075395388,-37.81552770375,"{'lon': 144.96434075395388, 'lat': -37.81552770375}"
2023,35,102143,102143,258-274 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Caffe e Torta Espresso Bar,Kiosk 2-KG01 Ground 260 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,12,144.96489058625,-37.81538053384988,"{'lon': 144.96489058625, 'lat': -37.81538053384988}"
2023,35,105928,105928,317-321 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Little Collins Melbourne,41-43 Block Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.96422535875,-37.8152895302557,"{'lon': 144.96422535875, 'lat': -37.8152895302557}"
2023,35,109270,109270,123 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Delhi Rocks,Mezz & Level 1-3 123 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.96588625732323,-37.81482929495,"{'lon': 144.96588625732323, 'lat': -37.81482929495}"
2023,38,102167,102167,30-34 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),St Ali Canteen,Part Ground 30 Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.97246995425002,-37.81346738690684,"{'lon': 144.97246995425002, 'lat': -37.81346738690684}"
2023,38,102168,102168,24-28 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Sargon,"Shop 1, Ground 24-28 Collins Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,6,144.97270145145097,-37.81341900975,"{'lon': 144.97270145145097, 'lat': -37.81341900975}"
2023,41,105299,105299,131-137 King Street MELBOURNE VIC 3000,Melbourne (CBD),Saravanaa Bhavan Melbourne,Ground 1 131 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,96,144.9555048584872,-37.8170831234,"{'lon': 144.9555048584872, 'lat': -37.8170831234}"
2023,42,101157,101157,561-571 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Axil Coffee Roasters,Rear Ground 565 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,75,144.9570178258,-37.81647455953859,"{'lon': 144.9570178258, 'lat': -37.81647455953859}"
2023,42,105949,105949,538-542 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Five Points Cafe,"Shop 1, 540 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.9567679862,-37.81696667597237,"{'lon': 144.9567679862, 'lat': -37.81696667597237}"
2023,43,101152,101152,457-471 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Felice,Part Ground 461 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,14,144.9601728808,-37.81549193230968,"{'lon': 144.9601728808, 'lat': -37.81549193230968}"
2023,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Lanai Restaurant & Bar,Part Level 1 113 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96063602022025,-37.81581228435,"{'lon': 144.96063602022025, 'lat': -37.81581228435}"
2023,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Lanai Restaurant & Bar,Part Level 1 113 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.96063602022025,-37.81581228435,"{'lon': 144.96063602022025, 'lat': -37.81581228435}"
2023,44,597186,101146,Galleria 385 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bearded Brothers Espresso,342 Little Collins Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,6,144.96292154949998,-37.81492943947073,"{'lon': 144.96292154949998, 'lat': -37.81492943947073}"
2023,44,105958,105958,378-380 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Oriental Tea House,378-380 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,120,144.96199488645,-37.81549167749555,"{'lon': 144.96199488645, 'lat': -37.81549167749555}"
2023,51,105300,105300,171-173 King Street MELBOURNE VIC 3000,Melbourne (CBD),Shanghai Shifu Dumpling,Ground 173 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.95526093682946,-37.8160846478,"{'lon': 144.95526093682946, 'lat': -37.8160846478}"
2023,52,101172,101172,578-606 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Nando's Bourke Place,"Shop 16, LwrGround 600 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,39,144.95613866809998,-37.815676162352304,"{'lon': 144.95613866809998, 'lat': -37.815676162352304}"
2023,52,111283,636824,550 Bourke Street 550 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Chilangos,"Tenancy 21, Ground 550 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9573920138448,-37.815318936249994,"{'lon': 144.9573920138448, 'lat': -37.815318936249994}"
2023,2,111467,103973,Sea Life Melbourne Aquarium King Street MELBOURNE VIC 3000,Melbourne (CBD),Sea Life Melbourne Aquarium,Sea Life Melbourne Aquarium King Street MELBOURNE VIC 3000,8921,Zoological and Botanical Gardens Operation,Seats - Indoor,164,144.9585139379504,-37.8205978668,"{'lon': 144.9585139379504, 'lat': -37.8205978668}"
2023,6,578321,573333,Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Beer De Luxe,"Tenancy 17 & 23, Lvls 1-2 Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",Seats - Outdoor,400,144.96994164279243,-37.817777826050005,"{'lon': 144.96994164279243, 'lat': -37.817777826050005}"
2023,6,578325,573333,Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Big Esso,"Tenancy 25, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,65,144.96994164279243,-37.817777826050005,"{'lon': 144.96994164279243, 'lat': -37.817777826050005}"
2023,11,103989,103989,532-536 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Flinders Kebab,536 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,12,144.9564351196,-37.82024151763663,"{'lon': 144.9564351196, 'lat': -37.82024151763663}"
2023,11,105295,105295,509 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Quincy Hotel Melbourne,509 Flinders Lane MELBOURNE VIC 3000,4400,Accommodation,Seats - Indoor,94,144.9568890728645,-37.81962534015,"{'lon': 144.9568890728645, 'lat': -37.81962534015}"
