census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,lng,lat,location,map_id,infoopen,category,approved,retina
2023,246,106103,106103,173 Lygon Street CARLTON VIC 3053,Carlton,Seoul Pocha,173 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,12,144.96647747257606,-37.8016055477,"{'lon': 144.96647747257606, 'lat': -37.8016055477}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,246,106103,106103,173 Lygon Street CARLTON VIC 3053,Carlton,Seoul Pocha,173 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.96647747257606,-37.8016055477,"{'lon': 144.96647747257606, 'lat': -37.8016055477}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,246,106105,106105,177-183 Lygon Street CARLTON VIC 3053,Carlton,Cafe Cavallino,Gnd & Flr1 181-183 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,100,144.9665052414294,-37.8014475698,"{'lon': 144.9665052414294, 'lat': -37.8014475698}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,247,106232,106232,238 Lygon Street CARLTON VIC 3053,Carlton,La Spaghettata Pty Ltd,238 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,130,144.96722865144218,-37.8016255327,"{'lon': 144.96722865144218, 'lat': -37.8016255327}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,247,106237,106237,204-218 Lygon Street CARLTON VIC 3053,Carlton,Grillers Mark,Part Ground 204 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.9671430803723,-37.802187640149995,"{'lon': 144.9671430803723, 'lat': -37.802187640149995}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,252,106245,106245,152-154 Lygon Street CARLTON VIC 3053,Carlton,El Giza Bar & Lounge,152-154 Lygon Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Outdoor,20,144.96674436844162,-37.80359331565,"{'lon': 144.96674436844162, 'lat': -37.80359331565}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Pubs, Taverns and Bars",1,1
2023,252,111070,106250,80 Queensberry Street CARLTON VIC 3053,Carlton,Lambs Restaurant,98-100 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,22,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,252,574430,106250,116 Lygon Street CARLTON VIC 3053,Carlton,Il Dolce Freddo,Ground 116 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,24,144.96670200904998,-37.80443770077052,"{'lon': 144.96670200904998, 'lat': -37.80443770077052}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,254,106087,106087,123-125 Lygon Street CARLTON VIC 3053,Carlton,Mercadante Pizza,Ground 123 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9660337005418,-37.8040902148,"{'lon': 144.9660337005418, 'lat': -37.8040902148}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,255,594107,594107,522-536 Swanston Street CARLTON VIC 3053,Carlton,Fattie Prince,526 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.96363976255,-37.804307173206354,"{'lon': 144.96363976255, 'lat': -37.804307173206354}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,256,518846,518846,15-17 Lincoln Square South CARLTON VIC 3053,Carlton,Hareruya Pantry,Ground 15-17 Lincoln Square South CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,3,144.9628566728,-37.80337041860672,"{'lon': 144.9628566728, 'lat': -37.80337041860672}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,256,518847,518847,19-21 Lincoln Square South CARLTON VIC 3053,Carlton,Bar Holiday,19-21 Lincoln Square South CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,15,144.96278083549998,-37.80336204947769,"{'lon': 144.96278083549998, 'lat': -37.80336204947769}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,270,627740,104468,Student Pavilion Building 162 230 Grattan Street PARKVILLE VIC 3010,Parkville,Journeys Cafe by ASRC,Part Level 4 Student Pavilion Building 162 230 Grattan Street PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Indoor,20,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,270,636694,104468,Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,Parkville,Dr Dax Kitchen,Part Kenneth Myer Building 144 30 Royal Parade PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Indoor,100,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,270,664631,104468,Baillieu Library Building 177 230 Grattan Street PARKVILLE VIC 3010,Parkville,Professor Walk Cafe,Part Ground Annex Baillieu Library Building 177 230 Grattan Street PARKVILLE VIC 3010,4512,Takeaway Food Services,Seats - Indoor,28,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Takeaway Food Services",1,1
2023,303,103859,103859,243-251 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,Thyme Square,Part Ground 243-251 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,58,144.94670683915876,-37.7935594578,"{'lon': 144.94670683915876, 'lat': -37.7935594578}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,312,108271,108271,19 Reynolds Street NORTH MELBOURNE VIC 3051,North Melbourne,Reynolds Street sandwich bar,19 Reynolds Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,12,144.9376559569538,-37.7972334471,"{'lon': 144.9376559569538, 'lat': -37.7972334471}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,345,103413,103413,63 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Bistro De Paris,63 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,32,144.9492059727907,-37.80360281105,"{'lon': 144.9492059727907, 'lat': -37.80360281105}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,345,570824,570824,520-528 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Masala Jo,528 Victoria Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,11,144.94871447715,-37.80474817269064,"{'lon': 144.94871447715, 'lat': -37.80474817269064}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,353,103466,103466,265-281 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Mercure North Melbourne,265-281 Errol Street NORTH MELBOURNE VIC 3051,4400,Accommodation,Seats - Indoor,50,144.95021857,-37.79663836641814,"{'lon': 144.95021857, 'lat': -37.79663836641814}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Accommodation",1,1
2023,354,103520,103520,34 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,KL Bunga Raya,Ground 34 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,15,144.9497258011345,-37.80435618125,"{'lon': 144.9497258011345, 'lat': -37.80435618125}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,354,103523,103523,20-26 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,The Comics Lounge,Part Level 1 26 Errol Street NORTH MELBOURNE VIC 3051,4530,Clubs (Hospitality),Seats - Indoor,350,144.94989203787634,-37.8045777775,"{'lon': 144.94989203787634, 'lat': -37.8045777775}",21,0,"Hospitality, Seats - Indoor, Extra Large (201+ seats), Clubs (Hospitality)",1,1
2023,354,109794,109794,478-484 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,La Porchetta North Melbourne,Ground 478-482 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,130,144.95014547325002,-37.80496737599909,"{'lon': 144.95014547325002, 'lat': -37.80496737599909}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,356,105024,105024,119-121 Howard Street NORTH MELBOURNE VIC 3051,North Melbourne,Code Black Howard Street,119-121 Howard Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,70,144.95367359884494,-37.8042254434,"{'lon': 144.95367359884494, 'lat': -37.8042254434}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,357,109822,109822,368 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Prudence Bar,368 Victoria Street NORTH MELBOURNE VIC 3051,4520,"Pubs, Taverns and Bars",Seats - Indoor,70,144.95405415829998,-37.80543435891152,"{'lon': 144.95405415829998, 'lat': -37.80543435891152}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,359,107528,107528,140-164 Peel Street NORTH MELBOURNE VIC 3051,North Melbourne,Eat All,156 Peel Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,50,144.9566605389,-37.80444380367012,"{'lon': 144.9566605389, 'lat': -37.80444380367012}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,361,109837,109837,268-276 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Donwoori,276 Victoria Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,36,144.9573904540356,-37.80580417775,"{'lon': 144.9573904540356, 'lat': -37.80580417775}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,419,104728,104728,109-115 Hawke Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Apollo Cafe,Ground 109-111 Hawke Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Outdoor,20,144.94662825208988,-37.8078437822,"{'lon': 144.94662825208988, 'lat': -37.8078437822}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,435,107485,107485,81-83 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Lukumades,Ground 81-83 Peel Street WEST MELBOURNE VIC 3003,4512,Takeaway Food Services,Seats - Outdoor,12,144.9555795568119,-37.8062870446,"{'lon': 144.9555795568119, 'lat': -37.8062870446}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,920,618951,618951,Royal Womens Hospital 18-22 Flemington Road PARKVILLE VIC 3050,Parkville,Isabella,"Shop 1, 20 Flemington Road PARKVILLE VIC 3050",4511,Cafes and Restaurants,Seats - Indoor,80,144.9550028866969,-37.7988527894,"{'lon': 144.9550028866969, 'lat': -37.7988527894}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,929,110950,110950,RMH Royal Park Campus 34-56 Poplar Road PARKVILLE VIC 3052,Parkville,Poplar's,Part 34-54 Poplar Road PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,32,144.94790461539452,-37.77802790695,"{'lon': 144.94790461539452, 'lat': -37.77802790695}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,931,103908,103908,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,Aruba @ MCRI,"Tenancy 2, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,32,144.9495225654,-37.79363102715632,"{'lon': 144.9495225654, 'lat': -37.79363102715632}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,2385,616892,616892,64-90 Sutton Street NORTH MELBOURNE VIC 3051,North Melbourne,URBAN FOODIES PTY LTD,Part Ground 64 Sutton Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,28,144.93763754115776,-37.7916286127,"{'lon': 144.93763754115776, 'lat': -37.7916286127}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,Melrose Place NM,15 Melrose Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Outdoor,6,144.9414035519,-37.79501732002552,"{'lon': 144.9414035519, 'lat': -37.79501732002552}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,2539,614669,614669,72 Stubbs Street KENSINGTON VIC 3031,Kensington,La Tortilleria,72 Stubbs Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,30,144.93530141521015,-37.79142167095,"{'lon': 144.93530141521015, 'lat': -37.79142167095}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,113,110671,108118,133-159 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Tuscany Coffee,133-135 Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,14,144.9576272223,-37.807832574221266,"{'lon': 144.9576272223, 'lat': -37.807832574221266}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,114,103231,103231,473-481 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Borek Bakehouse,"Shop 4, 481 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,8,144.95978028559242,-37.807821745850006,"{'lon': 144.95978028559242, 'lat': -37.807821745850006}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,114,103231,103231,473-481 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Hub Elizabeth 2,"Shop 2, 475 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Indoor,28,144.95978028559242,-37.807821745850006,"{'lon': 144.95978028559242, 'lat': -37.807821745850006}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Takeaway Food Services",1,1
2023,115,103300,103300,452-472 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),David's Master Pot,Gnd & Mezz 470 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96062400307895,-37.80783716475,"{'lon': 144.96062400307895, 'lat': -37.80783716475}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,115,110747,110747,499-511 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Podium,Part Ground 501 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,57,144.96192497362023,-37.80693100035,"{'lon': 144.96192497362023, 'lat': -37.80693100035}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,206,106137,106137,275 Lygon Street CARLTON VIC 3053,Carlton,Aperitivo Bar Ristorante,275 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,25,144.96691043891548,-37.7990537546,"{'lon': 144.96691043891548, 'lat': -37.7990537546}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,206,106137,106137,275 Lygon Street CARLTON VIC 3053,Carlton,Aperitivo Bar Ristorante,275 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,45,144.96691043891548,-37.7990537546,"{'lon': 144.96691043891548, 'lat': -37.7990537546}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,207,106142,106142,291-299 Lygon Street CARLTON VIC 3053,Carlton,Pidapipo Gelateria,299 Lygon Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,8,144.96704168875,-37.79838895068619,"{'lon': 144.96704168875, 'lat': -37.79838895068619}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,214,103134,103134,192 Elgin Street CARLTON VIC 3053,Carlton,Qabail Restaurant,192 Elgin Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,30,144.9681638669,-37.796981975184025,"{'lon': 144.9681638669, 'lat': -37.796981975184025}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,216,102714,102714,350-352 Drummond Street CARLTON VIC 3053,Carlton,Taquito,350-352 Drummond Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,76,144.969271200536,-37.7977107399,"{'lon': 144.969271200536, 'lat': -37.7977107399}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,218,106212,106212,306-308 Lygon Street CARLTON VIC 3053,Carlton,"Johnny, Vince And Sam's",Ground 306-308 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,225,144.96742035180273,-37.7997870004,"{'lon': 144.96742035180273, 'lat': -37.7997870004}",21,0,"Hospitality, Seats - Indoor, Extra Large (201+ seats), Cafes and Restaurants",1,1
2023,226,108234,108234,166 Rathdowne Street CARLTON VIC 3053,Carlton,Okra Sri Lankan Cuisine,166 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.97113993655665,-37.79543525535,"{'lon': 144.97113993655665, 'lat': -37.79543525535}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,232,106956,106956,191 Nicholson Street CARLTON VIC 3053,Carlton,Scopri Italian Food & Wine,191 Nicholson Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.97492166671051,-37.79568671475,"{'lon': 144.97492166671051, 'lat': -37.79568671475}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,257,108024,108024,Melbourne University 224-252 Queensberry Street CARLTON VIC 3053,Carlton,Refuel Catering,Part Ground 234 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.96096486014204,-37.80393335085,"{'lon': 144.96096486014204, 'lat': -37.80393335085}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,257,525992,525992,157 Pelham Street CARLTON VIC 3053,Carlton,Briscola Cafe,Ground 157 Pelham Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96133521789102,-37.80242141065,"{'lon': 144.96133521789102, 'lat': -37.80242141065}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,259,101061,101061,106-114 Berkeley Street CARLTON VIC 3053,Carlton,Seven Seeds,106-114 Berkeley Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,16,144.9591270939,-37.80287780517985,"{'lon': 144.9591270939, 'lat': -37.80287780517985}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,264,109322,109322,593-597 Swanston Street CARLTON VIC 3053,Carlton,Queensberry Hotel,593-597 Swanston Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Outdoor,6,144.9629072643749,-37.804752879549994,"{'lon': 144.9629072643749, 'lat': -37.804752879549994}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Pubs, Taverns and Bars",1,1
2023,265,107867,107867,139-155 Queensberry Street CARLTON VIC 3053,Carlton,Torissong,143 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,16,144.96392473232544,-37.80493400100001,"{'lon': 144.96392473232544, 'lat': -37.80493400100001}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,265,109377,109377,514-520 Swanston Street CARLTON VIC 3053,Carlton,HER CAFE PTY. LTD.,516 Swanston Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,4,144.96353286750832,-37.8048370078,"{'lon': 144.96353286750832, 'lat': -37.8048370078}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,265,109384,109384,462-468 Swanston Street CARLTON VIC 3053,Carlton,Boogie House Hotpot,"Part Unit 1, Ground 466 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,48,144.9633297137988,-37.8060087398,"{'lon': 144.9633297137988, 'lat': -37.8060087398}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,265,664021,664021,23-37 Cardigan Street CARLTON VIC 3053,Carlton,Coffee On Cardigan,Part Level 4 23-27 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,68,144.9639570721077,-37.805926389700005,"{'lon': 144.9639570721077, 'lat': -37.805926389700005}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,266,106081,106081,John Curtin Hotel 27-31 Lygon Street CARLTON VIC 3053,Carlton,The Curtin,John Curtin Hotel 27-31 Lygon Street CARLTON VIC 3053,4520,"Pubs, Taverns and Bars",Seats - Indoor,71,144.965698550926,-37.806199457999995,"{'lon': 144.965698550926, 'lat': -37.806199457999995}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Pubs, Taverns and Bars",1,1
2023,267,106251,106251,66-88 Lygon Street CARLTON VIC 3053,Carlton,Zagame’s House,Part Ground & Levels 1-3 66 Lygon Street CARLTON VIC 3053,4400,Accommodation,Seats - Outdoor,80,144.9665746353691,-37.80530314955,"{'lon': 144.9665746353691, 'lat': -37.80530314955}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Accommodation",1,1
2023,270,579293,104468,University House Building 112 230 Grattan Street PARKVILLE VIC 3010,Parkville,University House Club,University House Building 112 230 Grattan Street PARKVILLE VIC 3010,4530,Clubs (Hospitality),Seats - Indoor,421,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Indoor, Extra Large (201+ seats), Clubs (Hospitality)",1,1
2023,270,620791,104468,Ian Potter Museum of Art Building 136 230 Grattan Street PARKVILLE VIC 3010,Parkville,The Potter Espresso Bar,Part Ground Ian Potter Museum of Art Building 136 230 Grattan Street PARKVILLE VIC 3010,4511,Cafes and Restaurants,Seats - Indoor,18,144.96120873245002,-37.79677209594333,"{'lon': 144.96120873245002, 'lat': -37.79677209594333}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,326,104588,104588,38-48 Haines Street NORTH MELBOURNE VIC 3051,North Melbourne,9 FaceThai Cuisine,362 Abbotsford Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,10,144.9466997831688,-37.798230784,"{'lon': 144.9466997831688, 'lat': -37.798230784}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,333,107975,107975,610 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Palette,Ground 610 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,8,144.94713846795,-37.80252653130782,"{'lon': 144.94713846795, 'lat': -37.80252653130782}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,345,103400,103400,29 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Cielo Gelateria,Ground 29 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9490794479977,-37.804303387649995,"{'lon': 144.9490794479977, 'lat': -37.804303387649995}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,345,103413,103413,63 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Bistro De Paris,63 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9492059727907,-37.80360281105,"{'lon': 144.9492059727907, 'lat': -37.80360281105}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,345,570824,570824,520-528 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Cindy's Kitchen,526 Victoria Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,15,144.94871447715,-37.80474817269064,"{'lon': 144.94871447715, 'lat': -37.80474817269064}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,346,103426,103426,103-107 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Auction Rooms Cafe,103-107 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,104,144.94946109363542,-37.80245668845,"{'lon': 144.94946109363542, 'lat': -37.80245668845}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,346,107986,107986,566-574 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,French Quarter Patisserie,568 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,14,144.94847507324295,-37.802713248,"{'lon': 144.94847507324295, 'lat': -37.802713248}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,354,103524,103524,16-18 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Sublime cafe,16 Errol Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Outdoor,12,144.94964693007137,-37.8047130115,"{'lon': 144.94964693007137, 'lat': -37.8047130115}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,376,103812,103812,37 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,A Treat of France,37 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95517024599656,-37.80032163835,"{'lon': 144.95517024599656, 'lat': -37.80032163835}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,376,103812,103812,37 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,A Treat of France,37 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,32,144.95517024599656,-37.80032163835,"{'lon': 144.95517024599656, 'lat': -37.80032163835}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
