lat,lng,Geo Shape,prop_id,no_smoking,level_1_na,addresspt1,event,full_name,addressp_1,training,dog_prohib,dog_off_le,venue_recn,addresspt_,sport,promotion,bookable,level_3_na,wedding,roadseg_id,sustainabi,level_2_na,Title,description,Category,Approved,Address,Seats,Venue_Type,Indoor_Outdoor,Description,map_id,infoopen,category,approved,retina
-37.80614634,144.9712553,"{""coordinates"":[144.97125527823184,-37.80614633537273],""type"":""Point""}",108268.0,N,Carlton Gardens,59.76575599,Y,Carlton Gardens:  CG - Lawn 15/Exhibition Fountain,254.0,N,N,N,33.0,546082.0,,,Y,,Y,0.0,L,CG - Lawn 15/Exhibition Fountain,Carlton Gardens:  CG - Lawn 15/Exhibition Fountain,Event: Y | Bookable: Y | Region: Carlton Gardens,Venues,1,,,,,,21,0,Venues,1,1
-37.80620609,144.970821,"{""coordinates"":[144.97082104446253,-37.80620609216334],""type"":""Point""}",108268.0,N,Carlton Gardens,54.57055686,N,Carlton Gardens:  CG - Lawn 11,294.0,N,N,N,29.0,546082.0,,,Y,,Y,0.0,L,CG - Lawn 11,Carlton Gardens:  CG - Lawn 11,Event: N | Bookable: Y | Region: Carlton Gardens,Venues,1,,,,,,21,0,Venues,1,1
-37.806222,144.9716721,"{""coordinates"":[144.97167207484955,-37.8062220021546],""type"":""Point""}",108268.0,N,Carlton Gardens,72.92859882,N,Carlton Gardens:  CG - Lawn 17,223.0,N,N,N,35.0,546082.0,,,Y,,Y,0.0,L,CG - Lawn 17,Carlton Gardens:  CG - Lawn 17,Event: N | Bookable: Y | Region: Carlton Gardens,Venues,1,,,,,,21,0,Venues,1,1
-37.80623668,144.9697226,"{""coordinates"":[144.9697226042961,-37.80623668386974],""type"":""Point""}",108268.0,N,Carlton Gardens,78.56806687,Y,Carlton Gardens:  CG - Lawn 10/Dalai Lama Peace Garden,164.0,N,N,N,28.0,108154.0,,,Y,,Y,0.0,L,CG - Lawn 10/Dalai Lama Peace Garden,Carlton Gardens:  CG - Lawn 10/Dalai Lama Peace Garden,Event: Y | Bookable: Y | Region: Carlton Gardens,Venues,1,,,,,,21,0,Venues,1,1
-37.80644047,144.9536061,"{""coordinates"":[144.95360614269848,-37.806440465708],""type"":""Point""}",0.0,N,Other Park Locations,19.5985749,Y,Other Park Locations:  Howard & William St Reserve,343.0,N,N,N,370.0,110138.0,,,Y,,N,21382.0,L,Howard & William St Reserve,Other Park Locations:  Howard & William St Reserve,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,,21,0,Venues,1,1
-37.80655619,144.9727228,"{""coordinates"":[144.97272275612292,-37.80655618975174],""type"":""Point""}",108268.0,N,Carlton Gardens,0.0,N,Carlton Gardens:  CG - Lawn 21,0.0,N,N,N,39.0,0.0,,,Y,,Y,0.0,L,CG - Lawn 21,Carlton Gardens:  CG - Lawn 21,Event: N | Bookable: Y | Region: Carlton Gardens,Venues,1,,,,,,21,0,Venues,1,1
-37.80664956,144.9701636,"{""coordinates"":[144.97016355027458,-37.80664955602868],""type"":""Point""}",108268.0,N,Carlton Gardens,78.59724285,N,Carlton Gardens:  CG - Lawn 12,0.0,N,N,N,30.0,546082.0,,,Y,,Y,0.0,L,CG - Lawn 12,Carlton Gardens:  CG - Lawn 12,Event: N | Bookable: Y | Region: Carlton Gardens,Venues,1,,,,,,21,0,Venues,1,1
-37.80696891,144.9720006,"{""coordinates"":[144.97200059019704,-37.80696891171134],""type"":""Point""}",108268.0,N,Carlton Gardens,89.93045975,N,Carlton Gardens:  CG - Lawn 19,159.0,N,N,N,37.0,546082.0,,,Y,,Y,0.0,L,CG - Lawn 19,Carlton Gardens:  CG - Lawn 19,Event: N | Bookable: Y | Region: Carlton Gardens,Venues,1,,,,,,21,0,Venues,1,1
-37.80722986,144.9513882,"{""coordinates"":[144.95138817821424,-37.80722985858516],""type"":""Point""}",103031.0,Y,Other Park Locations,28.88152155,Y,Other Park Locations:  Eades Park,240.0,N,N,N,355.0,511025.0,,,Y,,N,0.0,L,Eades Park,Other Park Locations:  Eades Park,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,,21,0,Venues,1,1
-37.80725449,144.9655259,"{""coordinates"":[144.9655258951844,-37.807254494588605],""type"":""Point""}",110910.0,N,Other Park Locations,1.68342765,Y,Other Park Locations:  Eight Hour Reserve,115.0,N,N,N,356.0,110910.0,,,Y,,N,0.0,L,Eight Hour Reserve,Other Park Locations:  Eight Hour Reserve,Event: Y | Bookable: Y | Region: Other Park Locations,Venues,1,,,,,,21,0,Venues,1,1
-37.80287,144.95914,"{""coordinates"":[144.95914,-37.80287],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,N,,,,,,Seven Seeds Coffee Roasters,Event: Y | Bookable: N | Region: Carlton,Selected,1,"114 Berkeley St, Carlton VIC 3053",80.0,Cafe,Both,Specialty coffee roastery & cafe; popular student spot near UniMelb.,21,0,Selected,1,1
-37.8048071,144.9614494,"{""coordinates"":[144.9614494,-37.8048071],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,Y,,,,,,Humble Rays,Event: Y | Bookable: Y | Region: Carlton,Selected,1,"71 Bouverie St, Carlton VIC 3053",70.0,Cafe,Indoor,All-day brunch favourite; accepts bookings.,21,0,Selected,1,1
-37.8035,144.963,"{""coordinates"":[144.963,-37.8035],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,Y,,,,,,Hotel Lincoln,Event: Y | Bookable: Y | Region: Carlton,Selected,1,"91 Cardigan St, Carlton VIC 3053",120.0,Pub,Both,Iconic Carlton pub with dining room; takes reservations.,21,0,Selected,1,1
-37.8002,144.9719,"{""coordinates"":[144.9719,-37.8002],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,Y,,,,,,Capitano,Event: Y | Bookable: Y | Region: Carlton,Selected,1,"421 Rathdowne St, Carlton VIC 3053",90.0,Restaurant,Indoor,Modern Italian; bookings essential for dinner.,21,0,Selected,1,1
-37.7976905,144.9682477,"{""coordinates"":[144.9682477,-37.7976905],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,N,,,,,,Vertue Coffee Roasters,Event: Y | Bookable: N | Region: Carlton,Selected,1,"8 Raffa Pl, Carlton VIC 3053",60.0,Cafe,Indoor,Hidden roastery-cafe down a laneway; great brunch.,21,0,Selected,1,1
-37.7963,144.9679,"{""coordinates"":[144.9679,-37.7963],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,N,,,,,,Heartattack and Vine,Event: Y | Bookable: N | Region: Carlton,Selected,1,"329 Lygon St, Carlton VIC 3053",40.0,Cafe/Bar,Both,European-style cafe & wine bar; walk-ins.,21,0,Selected,1,1
-37.7978487,144.9684975,"{""coordinates"":[144.9684975,-37.7978487],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,N,,,,,,Brunetti Classico (Carlton),Event: Y | Bookable: N | Region: Carlton,Selected,1,"380 Lygon St, Carlton VIC 3053",250.0,Cafe,Both,Large Italian cafe & pasticceria on Lygon Street.,21,0,Selected,1,1
-37.8008,144.9707,"{""coordinates"":[144.9707,-37.8008],""type"":""Point""}",,N,Carlton,,Y,,,,,,,,,,Y,,,,,,D.O.C Pizza & Mozzarella Bar,Event: Y | Bookable: Y | Region: Carlton,Selected,1,"295 Drummond St, Carlton VIC 3053",80.0,Restaurant,Indoor,Iconic pizza bar; bookings available; walk-ins welcome.,21,0,Selected,1,1
